Date,Open,High,Low,Close,Volume
2020-06-29 00:00:00+00:00,279.8723900022034,282.8437131584,277.56959117820196,282.7044372558594,79773300
2020-06-30 00:00:00+00:00,282.2679827842067,288.03425941034106,282.1101462280734,286.3257141113281,113394800
2020-07-01 00:00:00+00:00,287.4493212589986,289.60354975298884,286.98504934237536,288.3314208984375,72396500
2020-07-02 00:00:00+00:00,291.78560431906743,293.1412987145926,289.2506977966374,289.91925048828125,69344200
2020-07-06 00:00:00+00:00,293.7634029133658,294.9797930469439,293.0112846883872,294.3948059082031,61713800
2020-07-07 00:00:00+00:00,292.8441044807726,294.8311731810773,290.9777226534568,291.3584289550781,82910000
2020-07-08 00:00:00+00:00,292.1291848808781,293.69842635013094,290.355690955589,293.5870056152344,54638600
2020-07-09 00:00:00+00:00,294.19982882375655,294.4412592915748,288.4799953308486,291.9156188964844,83354200
2020-07-10 00:00:00+00:00,291.8506175159601,295.1655258873221,290.4113858719339,294.896240234375,57550400
2020-07-13 00:00:00+00:00,297.2546857699266,299.6503159393329,291.6834238219176,292.3426818847656,102997500
2020-07-14 00:00:00+00:00,290.91275521677863,296.9111684438746,289.70565963638995,296.1311950683594,93657000
2020-07-15 00:00:00+00:00,299.37188057706504,299.9568678429626,296.4562387555804,298.8518981933594,87196500
2020-07-16 00:00:00+00:00,296.93897955029377,298.32250051065256,296.2889876653865,297.8675231933594,54622500
2020-07-17 00:00:00+00:00,298.8797410916634,299.5204387054067,296.8926433709142,298.7311706542969,62774900
2020-07-20 00:00:00+00:00,298.46181958845324,301.8974428998221,297.70970139566236,301.14532470703125,56308800
2020-07-21 00:00:00+00:00,303.12308534521475,303.56876816081433,300.79243171999644,301.7859802246094,57292200
2020-07-22 00:00:00+00:00,301.423855332089,303.8195139783243,301.3124346205255,303.5037841796875,57792900
2020-07-23 00:00:00+00:00,303.14173608373,303.84743853397254,298.5083109695288,299.8825378417969,75738000
2020-07-24 00:00:00+00:00,298.0161462247771,298.98181138159134,296.4376104179371,297.9511413574219,73766600
2020-07-27 00:00:00+00:00,298.6475506249182,300.3003574759023,297.8489882118405,300.1239318847656,48293000
2020-07-28 00:00:00+00:00,299.3903744004211,300.5139328151327,297.9232876462,298.2204284667969,57495000
2020-07-29 00:00:00+00:00,299.102461228624,302.4545183747243,299.06531155012624,301.8880920410156,48454200
2020-07-30 00:00:00+00:00,298.89817658858243,301.22883007224203,296.7996873398176,300.81097412109375,61861700
2020-07-31 00:00:00+00:00,302.6123872717791,303.29023437654934,298.36893574636844,303.1880798339844,84986800
2020-08-03 00:00:00+00:00,304.8595122284276,306.0666078535078,304.31167477785067,305.2959289550781,53077900
2020-08-04 00:00:00+00:00,304.43241166276096,306.4752197265625,304.43241166276096,306.4752197265625,41917900
2020-08-05 00:00:00+00:00,307.7844392823345,308.6387121153047,307.51515362433486,308.3786926269531,42697700
2020-08-06 00:00:00+00:00,307.79370582601723,310.5607481856349,307.4687098320137,310.4400329589844,43679400
2020-08-07 00:00:00+00:00,309.4650734077841,310.950749140174,308.5550902916796,310.66290283203125,57308300
2020-08-10 00:00:00+00:00,311.1178338160884,311.77709187476853,309.16788647923244,311.5914001464844,44282100
2020-08-11 00:00:00+00:00,312.78002910576356,313.4207266856822,308.285879876115,309.0194091796875,69601100
2020-08-12 00:00:00+00:00,311.4707019012371,314.1077626164815,311.4428467236322,313.3277893066406,53774400
2020-08-13 00:00:00+00:00,312.55713279305854,314.07995831387274,311.83286972111046,312.76141357421875,41816100
2020-08-14 00:00:00+00:00,312.3713934052784,313.30923162176055,311.63783593881504,312.7706604003906,47260400
2020-08-17 00:00:00+00:00,313.7921374109363,314.1635493148908,312.7800279294726,313.7642822265625,35481000
2020-08-18 00:00:00+00:00,314.1634975020133,314.8691998389785,312.5571065696242,314.44207763671875,38733900
2020-08-19 00:00:00+00:00,314.8228326006272,315.34281497488865,312.56647747621594,313.1329040527344,68054200
2020-08-20 00:00:00+00:00,311.3963975318071,314.59059008471877,311.26641615070844,314.1077575683594,42207800
2020-08-21 00:00:00+00:00,313.77351989954946,315.44488733306434,313.42993490529074,315.2220458984375,55106600
2020-08-24 00:00:00+00:00,317.6733163670675,318.4904392290227,315.19412094494027,318.4161682128906,48588700
2020-08-25 00:00:00+00:00,318.9826191551975,319.61402207633336,317.8126450142829,319.53045654296875,38463400
2020-08-26 00:00:00+00:00,320.124772436954,323.003235573334,319.5769349904524,322.7339782714844,50790200
2020-08-27 00:00:00+00:00,323.60682617707005,324.8974873931608,321.7682991530908,323.4396667480469,58034100
2020-08-28 00:00:00+00:00,324.47040527953897,325.65894042083386,323.2725756307853,325.5289306640625,48588900
2020-08-31 00:00:00+00:00,325.31533340088953,326.19743302881955,324.11750393729517,324.3496398925781,66099200
2020-09-01 00:00:00+00:00,325.18533810046165,327.50669775634526,324.28464942050243,327.4045715332031,54908700
2020-09-02 00:00:00+00:00,329.32668032848017,333.11512700499287,328.175266613426,332.1401672363281,69540000
2020-09-03 00:00:00+00:00,330.44093080565824,330.9144972877597,318.109868288618,320.7098083496094,148011100
2020-09-04 00:00:00+00:00,321.39679945867,322.9753065699317,310.94138949855835,318.0911865234375,139156300
2020-09-08 00:00:00+00:00,312.6500197321519,318.1563067906495,309.0937089371618,309.4001159667969,114465300
2020-09-09 00:00:00+00:00,313.42996074954317,317.98911438825974,312.5571272760751,315.5099182128906,91462300
2020-09-10 00:00:00+00:00,317.39483946374094,318.05409760860255,309.06580068183547,310.031494140625,90569500
2020-09-11 00:00:00+00:00,311.82363852240456,312.8914584058522,307.3480498476314,310.18939208984375,84680200
2020-09-14 00:00:00+00:00,313.3742137938295,316.0577187703113,310.3378860035971,314.27490234375,65605700
2020-09-15 00:00:00+00:00,316.74480086888275,317.58048447466854,314.28416589860683,315.8627014160156,52920900
2020-09-16 00:00:00+00:00,317.107069062837,318.54630092151314,314.33070324638663,314.6092834472656,82096000
2020-09-17 00:00:00+00:00,309.7249933108887,313.56917732179977,309.19571667108477,311.8420715332031,91523300
2020-09-18 00:00:00+00:00,312.652317032249,312.7641837823085,305.75359242526116,308.2520446777344,105877900
2020-09-21 00:00:00+00:00,303.63735858807763,304.9704847244025,299.9362820174096,304.8213195800781,99450800
2020-09-22 00:00:00+00:00,306.31289693707777,308.4850517925601,303.7864500225596,307.9256896972656,63612100
2020-09-23 00:00:00+00:00,308.4851235934491,308.76481893136526,300.28123912077655,300.78466796875,93112200
2020-09-24 00:00:00+00:00,299.46078098618597,304.662783135719,298.1369582837882,301.5863342285156,76681300
2020-09-25 00:00:00+00:00,300.72870054393417,307.2545266690337,299.85240149573735,306.4621276855469,71069400
2020-09-28 00:00:00+00:00,310.64789110122877,312.2700155081227,309.6503653899457,311.55218505859375,64584600
2020-09-29 00:00:00+00:00,311.34715281415293,312.09295010347984,309.1563341575337,309.85552978515625,51304000
2020-09-30 00:00:00+00:00,310.52671711516024,315.37448419721386,310.3309503317547,312.2048034667969,104081100
2020-10-01 00:00:00+00:00,314.81516184726377,315.7940243382801,312.31670965183065,314.2091979980469,88698700
2020-10-02 00:00:00+00:00,309.2308984439791,314.181200691042,308.75543636307634,311.2259216308594,89431100
2020-10-05 00:00:00+00:00,313.2954974196596,316.9313080981373,313.24889576942803,316.744873046875,45713100
2020-10-06 00:00:00+00:00,316.8847958411113,318.991714512122,311.7293943663108,312.24212646484375,90128900
2020-10-07 00:00:00+00:00,315.2160030008578,318.48824736614836,315.1880363161263,317.67718505859375,56999600
2020-10-08 00:00:00+00:00,319.6255886004015,320.55784930598804,318.7026311556404,320.4925842285156,45242500
2020-10-09 00:00:00+00:00,322.1520812575814,323.8208362705735,321.5274823733392,323.3547058105469,59528600
2020-10-12 00:00:00+00:00,325.90908412221677,330.03899307486466,325.41498698398067,328.55670166015625,80388500
2020-10-13 00:00:00+00:00,328.4167384833257,328.5938702601133,325.44282511557634,326.4123840332031,73255500
2020-10-14 00:00:00+00:00,326.99046289482385,328.0905237679991,323.625015193752,324.3614807128906,57727900
2020-10-15 00:00:00+00:00,320.4272955094846,324.44533657807887,319.886596858287,323.9605712890625,60357700
2020-10-16 00:00:00+00:00,325.3217216685026,326.9904764710436,323.58773023204765,323.7648620605469,89501900
2020-10-19 00:00:00+00:00,325.0326640719311,325.6665944744201,317.93817430951015,318.84246826171875,68425600
2020-10-20 00:00:00+00:00,320.1943193300806,323.3826641121143,319.4298870177276,320.1197509765625,60051900
2020-10-21 00:00:00+00:00,320.07309716356906,322.25461253469484,319.20610142268265,319.5137634277344,63575000
2020-10-22 00:00:00+00:00,319.72816327453256,321.8537168088674,317.57464305357536,321.2663879394531,55399300
2020-10-23 00:00:00+00:00,322.49691958897023,322.5528529519021,319.88660115102704,322.3570861816406,49143900
2020-10-26 00:00:00+00:00,318.9544408099831,319.7468683011783,312.8854129701897,316.4000549316406,91473000
2020-10-27 00:00:00+00:00,316.7449854652139,317.080585746798,315.0948653963875,315.3092956542969,65994100
2020-10-28 00:00:00+00:00,309.60378814699163,315.3371858357557,304.03819055830706,304.53228759765625,127094300
2020-10-29 00:00:00+00:00,304.76533333967944,310.8156958706313,303.0686121239546,307.62738037109375,90597700
2020-10-30 00:00:00+00:00,306.042473273586,307.35696398176606,300.7472405054129,304.42034912109375,120287300
2020-11-02 00:00:00+00:00,307.83251953125,309.84617777055985,305.0730071507982,307.83251953125,86068300
2020-11-03 00:00:00+00:00,311.0861519980655,315.3372595627058,307.91647052623307,313.26763916015625,93294200
2020-11-04 00:00:00+00:00,317.77040975856545,324.3708323027865,316.5864487581355,320.2688903808594,126959700
2020-11-05 00:00:00+00:00,325.58272341467915,328.33290390754655,325.2284597904764,326.5149841308594,82039700
2020-11-06 00:00:00+00:00,326.22599947152867,327.698987397985,324.10044608617153,326.4404296875,74973000
2020-11-09 00:00:00+00:00,339.3149665096514,339.6971968539405,330.0762585132741,330.5423889160156,172304200
2020-11-10 00:00:00+00:00,329.5448262139794,331.12034907527783,326.7667075321911,330.0575866699219,85552000
2020-11-11 00:00:00+00:00,332.2577623282602,333.3391883318111,331.0085361992471,332.5094909667969,58649000
2020-11-12 00:00:00+00:00,331.49323619264544,332.55602701155664,327.4658917244847,329.2837829589844,67546200
2020-11-13 00:00:00+00:00,331.20427639778285,334.5883875743845,330.6822126380673,333.84259033203125,62892200
2020-11-16 00:00:00+00:00,336.52750492383075,338.2055629393037,335.23164878994646,338.0097961425781,74541100
2020-11-17 00:00:00+00:00,335.58593068439836,337.40385067529587,334.06634098591303,336.19189453125,66111000
2020-11-18 00:00:00+00:00,336.4621842165581,337.0122145690343,332.1085145973385,332.14581298828125,70591300
2020-11-19 00:00:00+00:00,331.5119288783694,333.9171490987625,330.16013940874217,333.54425048828125,59940900
2020-11-20 00:00:00+00:00,333.2832418785046,333.48834039613587,331.18565504150706,331.2602233886719,70417300
2020-11-23 00:00:00+00:00,333.07814104439876,334.5138306578325,330.83138907835473,333.2459411621094,63230600
2020-11-24 00:00:00+00:00,335.80963919215793,339.1657836062195,334.9519752282169,338.6157531738281,62415900
2020-11-25 00:00:00+00:00,338.53185265789205,338.5598193425402,336.9936281015618,338.09368896484375,45330900
2020-11-27 00:00:00+00:00,339.1937467150843,339.510711954968,338.01908906996096,339.0352783203125,28514100
2020-11-30 00:00:00+00:00,338.2521628265193,338.52252641604707,334.8401134429491,337.5343322753906,83872700
2020-12-01 00:00:00+00:00,340.8065739456196,342.77363049931466,340.20991340115773,341.22607421875,74231400
2020-12-02 00:00:00+00:00,340.10741468940176,342.1024381409969,339.5294175066999,341.9439697265625,45927000
2020-12-03 00:00:00+00:00,341.84137629589475,343.24909917909525,340.7413154025675,341.8507080078125,62882000
2020-12-04 00:00:00+00:00,342.43807300794776,344.79669189453125,342.3448412299502,344.79669189453125,50749900
2020-12-07 00:00:00+00:00,344.02283916984663,344.58220128950416,342.8109116192047,344.0881042480469,48944300
2020-12-08 00:00:00+00:00,342.81089019400326,345.66360553059275,342.76428854125237,345.0949401855469,42458900
2020-12-09 00:00:00+00:00,345.75682608540967,345.91529445989903,341.1607880198336,341.99981689453125,74098300
2020-12-10 00:00:00+00:00,340.6201110540834,342.94143125412984,339.7437836592183,341.88800048828125,57735400
2020-12-11 00:00:00+00:00,340.1819317438128,341.89728805813144,338.6530389540168,341.4870910644531,57698600
2020-12-14 00:00:00+00:00,343.6685987530969,344.74999613084077,339.78105910860717,339.95819091796875,69216200
2020-12-15 00:00:00+00:00,342.5125765211541,344.5542297363281,341.13284888921686,344.5542297363281,63865300
2020-12-16 00:00:00+00:00,344.7686432652782,346.0178691325795,343.8829842603113,345.0949401855469,58420500
2020-12-17 00:00:00+00:00,346.7450828970696,347.2298482690858,345.9153571320904,347.0247497558594,64119500
2020-12-18 00:00:00+00:00,347.31496713442135,347.48348251320584,343.61682886083776,345.63909912109375,136542300
2020-12-21 00:00:00+00:00,341.6975863159967,354.3273835242469,338.94505395818203,344.4032897949219,96386700
2020-12-22 00:00:00+00:00,344.730933126217,344.84327670645274,342.6899485609677,343.8227844238281,47949000
2020-12-23 00:00:00+00:00,344.7964934994354,346.05104449361977,343.80408706266854,344.13177490234375,46201400
2020-12-24 00:00:00+00:00,344.6092326171333,345.4986669509331,344.0194287959759,345.4705810546875,26457900
2020-12-28 00:00:00+00:00,348.0359044143665,348.8317096835501,347.4086431182886,348.4385070800781,39000400
2020-12-29 00:00:00+00:00,349.97393070277417,350.1518176017238,347.18394069385465,347.7737731933594,53680500
2020-12-30 00:00:00+00:00,348.59758528314285,349.3091327174616,347.87669493158097,348.2698974609375,49455300
2020-12-31 00:00:00+00:00,348.0733301574872,350.7696906226059,347.55841250921895,350.0394287109375,78520700
2021-01-04 00:00:00+00:00,351.37819543116666,351.5092819858067,341.5571038998392,345.2739562988281,110210800
2021-01-05 00:00:00+00:00,344.6279278487592,348.74735396652505,344.58109898042875,347.6519470214844,66426200
2021-01-06 00:00:00+00:00,346.1353308484213,352.9417755588274,345.58295579138974,349.73046875,107997700
2021-01-07 00:00:00+00:00,352.1179009288276,355.6755816081708,351.9400140376987,354.9266052246094,68766800
2021-01-08 00:00:00+00:00,356.32156271560956,357.1641682352384,353.0541127402017,356.9488525390625,71677200
2021-01-11 00:00:00+00:00,353.7562908815828,356.3121933540035,353.63457579782636,354.542724609375,51034700
2021-01-12 00:00:00+00:00,354.7299869126949,355.63810716269546,352.3612856414251,354.61761474609375,52547700
2021-01-13 00:00:00+00:00,354.54273738594145,356.5743507797134,353.7563036298087,355.5726013183594,45303600
2021-01-14 00:00:00+00:00,356.32154646139026,356.8271211787512,353.99033129671585,354.3273620605469,49989100
2021-01-15 00:00:00+00:00,352.6983267651689,353.50347486868293,349.8709083416187,351.7433776855469,107160000
2021-01-19 00:00:00+00:00,354.21501856397003,355.04828112745787,352.7264088801036,354.5052490234375,51233300
